MPID	Name	Name_in_Burmese	Constituency	Region	Party	Gender	Ethnicity	Religion	DoB	Previous_Occupation	Parliament	Elected_Year	Term_End_Year	MotionID	Date_of_Submission	House	Session	Description	Description_in_Burmese	Issue	Purpose	Status	Date_of_Response	Respondant	Respondant_Position
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NNDP	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-02-009	25-Aug-11	First Pyithu Hluttaw	Second Regular Session	Drafting prisons act	“ ၂၁ ရာစုနှင့်ညီညွတ်သော၊ လူ့ဂုဏ်သိက္ခာကို အာမခံသော အကျဉ်းထောင်များအက်ဥပဒေသစ်တစ်ရပ် မူကြမ်းရေးဆွဲပြုစုပြီး ပထမအကြိမ် ပြည်သူ့လွှတ်တော် တတိယပုံမှန် အစည်းအဝေးသို့ တင်သွင်း ဆွေးနွေးနိုင်ရေးအတွက် လိုအပ်သောအစီအစဉ်များ ပြုလုပ်ပေးပါရန် ” အဆို	Politics	Legislation	Recorded	29-Aug-11	Lt-Gen Ko Ko	Home Minister
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NNDP	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-02-010	25-Aug-11	First Pyithu Hluttaw	Second Regular Session	Revamping Village Act and Town Act	“၁၉၀၇ ခုနှစ်၊ ကျေးရွာအက်ဥပဒေ(The VillageAct., 1907) နှင့် ၁၉၀၇ ခုနှစ်၊ မြို့ပြအက်ဥပဒေ(The Towns Act.,1907. Act III of 1907)တို့ကို ခေတ်နှင့်အညီ ပြန်လည်ရေးဆွဲရန်နှင့် ယင်းသို့ရေးဆွဲနေစဉ်အတွင်း အထက်ပါအက်ဥပဒေမှ ဧည့်စာရင်းတိုင်ကြားခြင်းနှင့် ဧည့်စာရင်းမတိုင်မှု ပြစ်ဒဏ်များဆိုင်ရာပုဒ်မများကို ပြန်လည်ရုပ်သိမ်းပေးပါရန်”အဆို 	Legislation	Legislation	Withdrawn
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NNDP	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-02-011	29-Aug-11	First Pyithu Hluttaw	Second Regular Session	Revoking emergency act	“၁၉၅၀ ပြည်‌့နှစ် အရေးပေါ်စီမံမှုအက်ဥပဒေ၊ (အက်ဥပဒေအမှတ် ၁၇/၁၉၅၀)ကို ရုပ်သိမ်းပေးပါရန်”အဆို	Politics	Legislation	Withdrawn	30-Aug-11	Lt-Gen Ko Ko	Home Minister
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NNDP	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-02-023	6-Sep-11	First Pyithu Hluttaw	Second Regular Session	Developing labour rights law	“နိုင်ငံတကာအဆင့်မီ အလုပ်သမားအခွင့်အရေး ဆိုင်ရာဥပဒေသစ်တစ်ရပ်မူကြမ်းပြုစုရေးဆွဲပြီး ပထမအကြိမ် ပြည်သူ့လွှတ်တော် တတိယ ပုံမှန်အစည်းအဝေးသို့ တင်သွင်းဆွေးနွေးနိုင်ရေး လိုအပ်သော အစီအစဉ်များ ပြုလုပ်ပေးပါရန်”အဆို	Labour	Legislation	Recorded	7-Sep-11	U Aung Kyi	Labour Minister
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NNDP	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-02-024	6-Sep-11	First Pyithu Hluttaw	Second Regular Session	Drafting media law	သတင်းမီဒီယာများ၏ ထင်မြင်ယူဆချက်များကို လွတ်လပ်စွာ ထုတ်ဖော်ပြောဆိုခွင့်၊ ရေးသားဖြန့်ဝေခွင့် စသည့် အခွင့်အရေးများကာကွယ် စောင့်ရှောက်ပေးသည့် ဥပဒေတစ်ရပ် ပြဋ္ဌာန်းပေးရန်အဆို	Civic Rights	Legislation	Recorded	7-Sep-11	U Kyaw Hsan	Information Minister
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NNDP	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-03-007	20-Feb-12	First Pyithu Hluttaw	Third Regular Session	Forming an anti-corruption commission		Corruption	Scrutiny	Unaccepted
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NNDP	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-04-009	11-Jul-12	First Pyithu Hluttaw	Fourth Regular Session	Forming the investigating commission for labor demonstration		Business	Scrutiny	Rejected	1-Aug-12	U Aung Kyi	Labour Minister
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NNDP	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-04-016	30-Jul-12	First Pyithu Hluttaw	Fourth Regular Session	To register the civil society & NGO		Legislation	Scrutiny	Approved	15-Aug-12	Lt-Gen Ko Ko	Home Minister
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NNDP	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-06-006	28-Jan-13	First Pyithu Hluttaw	Sixth Regular Session	Reviewing the law of court fee & postage fee		Taxation	Scrutiny	Recorded	28-Jan-13	Dr.Linn Aung	Deputy Finannce and Revenue Minister
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NNDP	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-06-007	6-Feb-13	First Pyithu Hluttaw	Sixth Regular Session	Adoption of a law on confiscation of personal property		Legislation	Legislation	Recorded	6-Feb-13	Pol Maj - Gen Kyaw Kyaw Tun+U Tun Tun Oo	Home Minister+Union Attorney-General
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NNDP	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-08-001	3-Oct-13	First Pyithu Hluttaw	Eight Regular Session	Upgrading San Pya Hospital		Health	Representation	Recorded		Dr.Thein Thein Htay	D M
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NNDP	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-08-008	13-Nov-13	First Pyithu Hluttaw	Eight Regular Session	Reusing The picture of General Aung San On Myanmar Cash		Administration	Scrutiny	Recorded		Daw Khin Saw Oo	Vice chairman
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NDF	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-10-001	30-May-14	First Pyithu Hluttaw	Tenth Regular Session	Honourable for the President and Continue the Announcing General Release		Politics	Scrutiny	Recorded	30-May-14	Brig. Gen. Kyaw Kyaw Tun	Deputy Home Minister
LWMP-01-0332	U Thein Nyunt	ဦးသိန်းညွှန့်	Thingangyun Tsp	Yangon	NDF	Male	Bamar	Buddhism	12-Dec-44	Law	First Pyithu Hluttaw	2010	2015	LWM-01-10-005	9-Jun-14	First Pyithu Hluttaw	Tenth Regular Session	Laws for Protecting Migrant Labour		Labour	Legislation	Unaccepted	9-Jun-14	U Htin Aung	Deputy Labor, Employment and Social Welfare Minister
LWMP-01-0003	U Thein Swe	ဦးသိန်းဆွေ	Ann Tsp	Rakhine	USDP	Male	Bamar	Buddhism	4-Aug-49	Civil Service	First Pyithu Hluttaw	2010	2015	LWM-01-02-032	12-Sep-11	First Pyithu Hluttaw	Second Regular Session	Conservation of Ayeyawady and Chindwin River	“ ဧရာဝတီမြစ်နှင့်ချင်းတွင်းမြစ်မြစ်ကြောင်းထိန်းသိမ်းရေး လုပ်ငန်းအားစီမံချက်ချမှတ်လုပ်ဆောင်ပေးပါရန်”အဆို	Environment	Scrutiny	Approved	14-Sep-11	U Nyan Tun Aung	Transport Minister
LWMP-01-0003	U Thein Swe	ဦးသိန်းဆွေ	Ann Tsp	Rakhine	USDP	Male	Bamar	Buddhism	4-Aug-49	Civil Service	First Pyithu Hluttaw	2010	2015	LWM-01-02-045	30-Sep-11	First Pyithu Hluttaw	Second Regular Session	Congratulating presidential messages	“နိုင်ငံတော်သမ္မတကြီးထံမှ ပေးပို့ခဲ့သည့် သဝဏ်လွှာပါ အချက်များနှင့် ပတ်သက်ပြီး ပြည်သူ့လွှတ်တော်မှ ကြိုဆိုထောက်ခံမှတ်တမ်းတင့်သကြောင်း” အဆို	Politics	Scrutiny	Approved
LWMP-01-0003	U Thein Swe	ဦးသိန်းဆွေ	Ann Tsp	Rakhine	USDP	Male	Bamar	Buddhism	4-Aug-49	Civil Service	First Pyithu Hluttaw	2010	2015	LWM-01-04-003	5-Jul-12	First Pyithu Hluttaw	Fourth Regular Session	Investigating the Rakhain Conflict		Judiciary	Scrutiny	Approved
LWMP-01-0003	U Thein Swe	ဦးသိန်းဆွေ	Ann Tsp	Rakhine	USDP	Male	Bamar	Buddhism	4-Aug-49	Civil Service	First Pyithu Hluttaw	2010	2015	LWM-01-04-021	10-Aug-12	First Pyithu Hluttaw	Fourth Regular Session	Urging Union-level organizations to draw up rule within 90 days from passing law		Legislation	Scrutiny	Approved	17-Aug-12	U Tun Tun Oo	Deputy Union Attorney-General
LWMP-01-0001	U Thein Tun Oo	ဦးသိန်းထွန်းဦး	Ah Mara Pura Tsp	Mandalay	USDP	Male	Bamar	Buddhism	16-Aug-66	Business	First Pyithu Hluttaw	2010	2015	LWM-01-02-048	17-Oct-11	First Pyithu Hluttaw	Second Regular Session	Congrulating president for amnesty	“ပြည်ထောင်စုသမ္မတ မြန်မာနိုင်ငံတော်သမ္မတကြီး ဦးသိန်းစိန်မှ ၂၀၁၁ ခုနှစ်၊ အောက်တိုဘာလ ၁၁ ရက် ရက်စွဲပါ အမိန့်အမှတ်(၄၉/၂၀၁၁)ဖြင့် လွတ်ငြိမ်းချမ်းသာခွင့်အမိန့်ထုတ်ပြန်ပေးခဲ့ခြင်းနှင့် နိုင်ငံတော်သမ္မတဦးဆောင်သော အမျိုးသားကာကွယ်ရေးနှင့်လုံခြုံရေးကောင်စီ၏ ဆောင်ရွက်မှုအား ပြည်သူ့လွှတ်တော်မှ လှိုက်လှဲဝမ်းမြောက်စွာကြိုဆိုပါကြောင်း” အဆို	Politics	Scrutiny	Recorded
LWMP-01-0001	U Thein Tun Oo	ဦးသိန်းထွန်းဦး	Ah Mara Pura Tsp	Mandalay	USDP	Male	Bamar	Buddhism	16-Aug-66	Business	First Pyithu Hluttaw	2010	2015	LWM-01-04-026	31-Aug-12	First Pyithu Hluttaw	Fourth Regular Session	Developing Law database in cooperation with Union Level Organization		Infrasturctural Development	Scrutiny
UPMP-01-0137	U Thein Win	ဦးသိန်းဝင်း	Sagaing Region, Constituency (9)	Sagaing	USDP	Male	Bamar	Buddhism	24-Nov-50	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-02-013	26-Aug-11	First Amyotha Hluttaw	Second Regular Session	Amendment of laws falling under the purview of the Ministry of Finance and Revenue	ဘဏ္ဍာရေးနှင့် အခွန်ဝန်ကြီး ဌာနမှ စီမံခန့်ခွဲသော ဥပဒေများမှ ပယ်ဖျက်၊ ပြင်ဆင်၊ ဖြည့်စွက်သင့်သော ဥပဒေများကို ပယ်ဖျက်၊ ပြင်ဆင်၊ ဖြည့်စွက်ရန် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်း အဆို 	Finance	Scrutiny	Recorded	30-Aug-11	U Hla Tun	Finance and Revenue Minister
UPMP-01-0137	U Thein Win	ဦးသိန်းဝင်း	Sagaing Region, Constituency (9)	Sagaing	USDP	Male	Bamar	Buddhism	24-Nov-50	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-02-014	30-Aug-11	First Amyotha Hluttaw	Second Regular Session	Renew currency exchange rate of U.S dollar to Myanmar Kyat	အမေရိကန်တစ်ဒေါ်လာနှင့် ညီမျှသည့် မြန်မာကျပ်ငွေလဲလှယ်နှုန်းအား ပြင်ဆင်သတ်မှတ်ရန် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်း အဆို	Finance	Scrutiny	Approved	31-Aug-11	U Win Than	Deputy Finance and Revenue Minister
UPMP-01-0137	U Thein Win	ဦးသိန်းဝင်း	Sagaing Region, Constituency (9)	Sagaing	USDP	Male	Bamar	Buddhism	24-Nov-50	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-02-015	30-Aug-11	First Amyotha Hluttaw	Second Regular Session	Amending new law for farmers that grantee avoiding form land grab, safety, getting market price of their crops, and reviewing the 1953 Act,1963 Act of Protecting Farmer Rights	လယ်ယာစိုက်ပျိုးရေးနှင့် ဆည်မြောင်းဝန်ကြီးဌာနက စီမံခန့်ခွဲသောဥပဒေများမှ ပြည်ထောင်စုသမ္မတ မြန်မာနိုင်ငံတော်၏ လယ်ယာကဏ္ဍဖွံ့ဖြိုးတိုးတက်ရေးနှင့် တောင်သူလယ်သမားများလယ်ယာ မြေလုပ်ပိုင်ခွင့် မဆုံးရှုံးစေရေး၊ လုံခြုံမှုအပြည့်အဝပေးနိုင်ရေး၊ စိုက်ပျိုးပြီးထွက်ရှိလာ သည့် သီးနှံများ စျေးနှိမ်မခံရရေးနှင့်စျေးကွက်ရရှိရေး စသည့်တို့ပါဝင်သည့် ဥပဒေအသစ် တစ်ခုရေးဆွဲပြီး ၁၉၅၃ ခုနှစ် လယ်ယာမြေနိုင်ငံပိုင်ပြုလုပ်ရေး အက်ဥပဒေ၊ ၁၉၆၃ ခုနှစ် သီးစားချထားရေး ဥပဒေ၊၁၉၆၃ ခုနှစ် တောင်သူလယ်သမား အခွင့်အရေး ကာကွယ် သည့် ဥပဒေများကို ဖျက်သိမ်းရန် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်းအဆို 	Agriculture	Scrutiny	Approved	31-Aug-11
