MPID	Name	Name_in_Burmese	Constituency	Region	Party	Gender	Ethnicity	Religion	DoB	Previous_Occupation	Parliament	Elected_Year	Term_End_Year	QuestionID	House	Session	Date	Description	Description_in_Burmese	Issue	Respondant	Respondant_Position	Response	Purpose
LWMP-01-0357	U Aung Thein	ဦးအောင်သိန်း	Ywangan Tsp	Shan	Individual	Male	Bamar-Dawei	Buddhism	30-Jan-48	Medicines	First Pyithu Hluttaw	2010	2015	LWQ-01-09-019	First Pyithu Hluttaw	Ninth Regular Session	20-Jan-14	Distributing Electricity due to ODA loan		Energy	U Maw Thar Htway	Deputy Minister	Affirmative	Scrutiny
LWMP-01-0357	U Aung Thein	ဦးအောင်သိန်း	Ywangan Tsp	Shan	Individual	Male	Bamar-Dawei	Buddhism	30-Jan-48	Medicines	First Pyithu Hluttaw	2010	2015	LWQ-01-09-032	First Pyithu Hluttaw	Ninth Regular Session	23-Jan-14	Pond projects in Ywangan		Infrasturctural Development	U Aung Thein	Deputy Presidents Office Minister	Affirmative	Representation
LWMP-01-0357	U Aung Thein	ဦးအောင်သိန်း	Ywangan Tsp	Shan	Individual	Male	Bamar-Dawei	Buddhism	30-Jan-48	Medicines	First Pyithu Hluttaw	2010	2015	LWQ-01-09-039	First Pyithu Hluttaw	Ninth Regular Session	24-Jan-14	Constructing Ywangan-Padalin Cave road		Infrasturctural Development	U Khin Maung Aye	Deputy Minister	Affirmative	Representation
LWMP-01-0357	U Aung Thein	ဦးအောင်သိန်း	Ywangan Tsp	Shan	Individual	Male	Bamar-Dawei	Buddhism	30-Jan-48	Medicines	First Pyithu Hluttaw	2010	2015	LWQ-01-11-123	First Pyithu Hluttaw	Eleventh Regular Session	16-Oct-14	Action on Using the Budget which are permitted from Htulttaws		Finance	U Myo Myint	Deputy Auditor General	Affirmative	Scrutiny
LWMP-01-0357	U Aung Thein	ဦးအောင်သိန်း	Ywangan Tsp	Shan	Individual	Male	21	Buddhism	30-Jan-48	Medicines	First Pyithu Hluttaw	2010	2015	CBQ-01-01-019	First Pyidaungsu Hluttaw	First Regular Session	29-Mar-11	Election of ward/village-tract administrator		Politics	U Maung Oo	Home Minister	Affirmative	Scrutiny
LWMP-01-0358	Daw Sandar Min	ဒေါ်စန္ဒာမင်း	Zabuthiri Tsp	Mandalay	NLD	Female	Bamar	Buddhism	5-Nov-68	Business	First Pyithu Hluttaw	2012	2015	LWQ-01-07-081	First Pyithu Hluttaw	Seventh Regular Session	9-Jul-13	Redrawing Prositute Act		Legislation	Brig. General Kyaw Kyaw Tun	Deputy Home Minister	Negative	Scrutiny
LWMP-01-0358	Daw Sandar Min	ဒေါ်စန္ဒာမင်း	Zabuthiri Tsp	Mandalay	NLD	Female	Bamar	Buddhism	5-Nov-68	Business	First Pyithu Hluttaw	2012	2015	LWQ-01-07-137	First Pyithu Hluttaw	Seventh Regular Session	29-Jul-13	Exemption from Section of Act (401)		Administration	Brig. General Kyaw Zan myint	Deputy Home Minister	Affirmative	Scrutiny
LWMP-01-0358	Daw Sandar Min	ဒေါ်စန္ဒာမင်း	Zabuthiri Tsp	Mandalay	NLD	Female	Bamar	Buddhism	5-Nov-68	Business	First Pyithu Hluttaw	2012	2015	LWQ-01-09-047	First Pyithu Hluttaw	Ninth Regular Session	27-Jan-14	Extanding Zabuthiri General Hospital		Health	Dr.Than Aung	D M	Affirmative	Representation
LWMP-01-0358	Daw Sandar Min	ဒေါ်စန္ဒာမင်း	Zabuthiri Tsp	Mandalay	NLD	Female	Bamar	Buddhism	5-Nov-68	Business	First Pyithu Hluttaw	2012	2015	LWQ-01-09-181	First Pyithu Hluttaw	Ninth Regular Session	24-Mar-14	Getting Form 66 in Naypiy Taw Council area and making job oppotunities		Civic Rights	U Kyaw Kyaw Win	Deputy Immigration and Population Minister	Underway	Representation
LWMP-01-0360	U Tin Htut	ဦးတင်ထွဋ်	Zalun Tsp	Ayeyawady	USDP	Male	Bamar	Buddhism	17-Jan-42	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-04-006	First Pyithu Hluttaw	Fourth Regular Session	5-Jul-12	Upgrade of Hinthada-Rangoon road section in Irrawaddy Division		Infrasturctural Development	U Kyaw Lwin	Deputy Construction Minister	Affirmative	Representation
LWMP-01-0361	U Khin Maung Myint	ဦးခင်မောင်မြင့်	Zegone Tsp	Bago	USDP	Male	Bamar	Buddhism	12-Dec-54	Law	First Pyithu Hluttaw	2010	2015	LWQ-01-06-010	First Pyithu Hluttaw	Sixth Regular Session	11-Jan-13			Services	U Win Than	Deputy Communications and Information Technology Minister	Underway	Representation
LWMP-01-0361	U Khin Maung Myint	ဦးခင်မောင်မြင့်	Zegone Tsp	Bago	USDP	Male	Bamar	Buddhism	12-Dec-54	Law	First Pyithu Hluttaw	2010	2015	LWQ-01-06-023	First Pyithu Hluttaw	Sixth Regular Session	18-Jan-13			Infrasturctural Development	U Soe Tint	Deputy Construction Minister	Affirmative	Representation
LWMP-01-0361	U Khin Maung Myint	ဦးခင်မောင်မြင့်	Zegone Tsp	Bago	USDP	Male	Bamar	Buddhism	12-Dec-54	Law	First Pyithu Hluttaw	2010	2015	LWQ-01-06-074	First Pyithu Hluttaw	Sixth Regular Session	29-Jan-13			Infrasturctural Development	Maj-Gen Zaw Win	Border Affairs Minister	Affirmative	Representation
LWMP-01-0371	Major Ye Soe	ဗိုလ်မှူးရဲစိုး			Military	Male					First Pyithu Hluttaw	2013	2015	LWQ-01-11-129	First Pyithu Hluttaw	Eleventh Regular Session	17-Oct-14	Care Nourishment for All Basic Educational Schools		Health	Dr. Thein Thein Htay	Deputy Health Minister	Affirmative	Scrutiny
LWMP-01-0380	Major Aung Kyaw Lwin	ဗိုလ်မှူးအောင်ကျော်လွင်			Military	Male					First Pyithu Hluttaw	2013	2015	LWQ-01-11-115	First Pyithu Hluttaw	Eleventh Regular Session	14-Oct-14	Planing on Education for the Desices Transmit from Animals to Humans by Medias		Health	Dr. Win Myint	Deputy Health Minister	Underway	Scrutiny
LWMP-01-0386	Major Zin Myo Latt	ဗိုလ်မှူးဇင်မျိုးလတ်			Military	Male					First Pyithu Hluttaw	2012	2015	LWQ-01-11-120	First Pyithu Hluttaw	Eleventh Regular Session	15-Oct-14	Planing on Long term-Short Term Project for getting Drinking Water		Development	U Khin Maung Aye	Deputy Livestock, Fishery and Rual Development Minister	Affirmative	Scrutiny
LWMP-01-0401	Major Khin Soe	ဗိုလ်မှူးခင်စိုး			Military	Male	Bamar	Buddhism	12-Aug-68		First Pyithu Hluttaw	2010	2013	LWQ-01-11-082	First Pyithu Hluttaw	Eleventh Regular Session	29-Sep-14	Upgrading the Railway Road and Standardization for the Trains		Transportation	U Myint Thein	Deputy Rail Transport Minister	Underway	Scrutiny
LWMP-01-0424	Colonel Tint San	ဗိုလ်မှူးကြီးတင့်စန်း			Military	Male	Bamar	Buddhism	14-Mar-62		First Pyithu Hluttaw	2010	2015	LWQ-01-11-087	First Pyithu Hluttaw	Eleventh Regular Session	30-Sep-14	Planing for State Development		Development	Daw Lei Lei thein	Deputy National Palning and Economic Development Minister	Unclear	Scrutiny
LWMP-01-0439	Lt. Colonel Myat Khine	ဒုဗိုလ်မှူးကြီးမြတ်ခိုင်			Military	Male	Bamar	Buddhism	14-Apr-60		First Pyithu Hluttaw	2010	2015	LWQ-01-11-153	First Pyithu Hluttaw	Eleventh Regular Session	10-Nov-14	Health Care for Long length of time in Lives		Health	Dr. Win Myint	Deputy Health Minister	Underway	Scrutiny
LWMP-01-0460	Major Aung Kyaw Hnin	ဗိုလ်မှူးအောင်ကျော်နှင်း			Military	Male	Bamar	Buddhism	20-Jun-68		First Pyithu Hluttaw	2010	2015	LWQ-01-11-092	First Pyithu Hluttaw	Eleventh Regular Session	1-Oct-14	Planing Travelling year to get more Income Rate for State Economic		Administration	Dr. Tin Shwe	Deputy Hotels and Tourism Minister	Unclear	Scrutiny
LWMP-01-0488	Major Myat Moe	ဗိုလ်မှူးမြတ်မိုး			Military	Male	Bamar	Buddhism	8-Nov-64		First Pyithu Hluttaw	2010	2015	LWQ-01-05-009	First Pyithu Hluttaw	Fifth Regular Session	21-Oct-12	Teaching of medical ethics		Education	Dr Pe Thet Khin	Health Minister	Affirmative	Representation
LWMP-01-0508	Captain Tin Lin	ဗိုလ်ကြီးတင်လင်း			Military	Male	Bamar	Buddhism	23-Jan-73		First Pyithu Hluttaw	2010	2015	LWQ-01-11-071	First Pyithu Hluttaw	Eleventh Regular Session	25-Sep-14	Upgrading the civil Servents Livelihood		Social Welfare	Daw Lei Lei thein	Deputy National Palning and Economic Development Minister	Unclear	Scrutiny
LWMP-01-0509	Brid.General Tin Soe	ဗိုလ်မှူးချုပ်တင်စိုး			Military									LWQ-01-11-057	First Pyithu Hluttaw	Eleventh Regular Session	23-Sep-14	Getting Knowledge aboout Constitution for Public from all Media		Politics	U Pike Htway	Deputy Information Minister	Underway	Scrutiny
UPMP-01-0001	U Soe Han Linn	ဦးစိုးဟန်လင်း	Ayeyawady Region, Constituency (1)	Ayeyawady	USDP	Male	Bamar	Buddhism	4-Apr-50	Others	First Amyotha Hluttaw	2010	2015	UPQ-01-02-064	First Amyotha Hluttaw	Second Regular Session	7-Sep-11	Upgrading Ngayokekgtaung road	ငရုတ်ကောင်းတောင် - ငရုတ်ကောင်းကားလမ်းအား ရာသီမရွေးသွားလာနိုင်ရန် နိုင်ငံတော်အနေ ဖြင့် ဆောင်ရွက်ပေးရန် အစီအစဉ် ရှိ/မရှိနှင့် ပုသိမ်-ငပုတောကားလမ်း စီစဉ်ဆောင်ရွက်မည့် အခြေအနေ နှင့်စပ်လျဉ်းသည့်မေးခွန်း	Infrasturctural Development	U Khin Maung Myint	Construction Minister	Negative	Representation
UPMP-01-0001	U Soe Han Linn	ဦးစိုးဟန်လင်း	Ayeyawady Region, Constituency (1)	Ayeyawady	USDP	Male	Bamar	Buddhism	4-Apr-50	Others	First Amyotha Hluttaw	2010	2015	UPQ-01-02-089	First Amyotha Hluttaw	Second Regular Session	12-Sep-11	Maintenance of Pathein-Ngapudaw road	ပုသိမ်- ငပုတောကားလမ်း စီစဉ်ဆောင်ရွက်ပေးမည့် အခြေအနေနှင့် စပ်လျဉ်းသည့်မေးခွန်း	Infrasturctural Development	U Khin Maung Myint	Construction Minister	Affirmative	Representation
UPMP-01-0001	U Soe Han Linn	ဦးစိုးဟန်လင်း	Ayeyawady Region, Constituency (1)	Ayeyawady	USDP	Male	Bamar	Buddhism	4-Apr-50	Others	First Amyotha Hluttaw	2010	2015	UPQ-01-03-050	First Amyotha Hluttaw	Third Regular Session	20-Feb-12	Building a Bridge Between Mawtinson-Hygyi		Infrasturctural Development	WITH LETTER
UPMP-01-0001	U Soe Han Linn	ဦးစိုးဟန်လင်း	Ayeyawady Region, Constituency (1)	Ayeyawady	USDP	Male	Bamar	Buddhism	4-Apr-50	Others	First Amyotha Hluttaw	2010	2015	UPQ-01-03-115	First Amyotha Hluttaw	Third Regular Session	23-Mar-12	Establishment of cement plant in Ngapudaw Tsp, Ngayokekaung Sub-Tsp		Industry	U Myo Aung	Deputy Industry Minister	Underway	Representation
UPMP-01-0001	U Soe Han Linn	ဦးစိုးဟန်လင်း	Ayeyawady Region, Constituency (1)	Ayeyawady	USDP	Male	Bamar	Buddhism	4-Apr-50	Others	First Amyotha Hluttaw	2010	2015	UPQ-01-09-038	First Amyotha Hluttaw	Ninth Regular Session	14-Feb-14	Building a Hospital in Pathein		Health	Dr. Than Aung	Deputy Health Minister	Underway	Representation
UPMP-01-0002	U Thein Swe (a) Maugn Min Soe	ဦးသိန်းဆွေ (ခ) မောင်မင်းစိုး	Ayeyawady Region, Constituency (10)	Ayeyawady	NLD	Male	Bamar	Buddhism	29-Sep-67	Others	First Amyotha Hluttaw	2012	2015	UPQ-01-05-031	First Amyotha Hluttaw	Fifth Regular Session	26-Oct-12	Protection of farmers affected by land confiscation		Agriculture	U Ohn Than	Deputy Agriculture and Irrigation Minister	Affirmative	Scrutiny
UPMP-01-0002	U Thein Swe (a) Maugn Min Soe	ဦးသိန်းဆွေ (ခ) မောင်မင်းစိုး	Ayeyawady Region, Constituency (10)	Ayeyawady	NLD	Male	Bamar	Buddhism	29-Sep-67	Others	First Amyotha Hluttaw	2012	2015	UPQ-01-05-035	First Amyotha Hluttaw	Fifth Regular Session	26-Oct-12	Flood relief assistance for farmers in Pyapon Township, Irrawaddy Division		Environment	U Ohn Than	Deputy Agriculture and Irrigation Minister	Affirmative	Representation
UPMP-01-0004	U Maung Maung Aye	ဦးမောင်မောင်အေး	Ayeyawady Region, Constituency (11)	Ayeyawady	USDP	Male	Bamar	Buddhism	8-Feb-59	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-02-066	First Amyotha Hluttaw	Second Regular Session	7-Sep-11	Building creek-crossing bridge on Bogale-Sethsan road	ဘိုကလေး-စက်ဆန်း-အမာ စီမံကိန်းလမ်းပေါ်ရှိ သကံချောင်းကူးတံတားအား ဆောက်လုပ် ပေးရန် အစီအစဉ်ရှိ/မရှိနှင့် စပ်လျဉ်းသည့်မေးခွန်း	Infrasturctural Development	U Khin Maung Myint	Construction Minister	Affirmative	Representation
UPMP-01-0004	U Maung Maung Aye	ဦးမောင်မောင်အေး	Ayeyawady Region, Constituency (11)	Ayeyawady	USDP	Male	Bamar	Buddhism	8-Feb-59	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-03-106	First Amyotha Hluttaw	Third Regular Session	14-Mar-12	Installation of 66KVA power cables in Kyaiklat		Infrasturctural Development	U Khin Maung Soe	Electric Power Minister	Underway	Representation
UPMP-01-0005	U Hlaing Oo	ဦးလှိုင်ဦး	Ayeyawady Region, Constituency (12)	Ayeyawady	USDP	Male	Bamar	Buddhism	9-Jun-51	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-02-021	First Amyotha Hluttaw	Second Regular Session	29-Aug-11	Increasing agricultural loans	ကျေးလက်ဒေသဖွံ့ဖြိုးရေးနှင့် ဆင်းရဲနွမ်းပါးမှု လျှော့ချရေးအတွက် စိုက်ပျိုးစရိတ်တိုးမြှင့်ရေး ဆောင်ရွက်မည့် အစီအစဉ်နှင့် စပ်လျဉ်းသည့် မေးခွန်း 	Agriculture	U Win Myint	Commerce Minister	Affirmative	Scrutiny
UPMP-01-0005	U Hlaing Oo	ဦးလှိုင်ဦး	Ayeyawady Region, Constituency (12)	Ayeyawady	USDP	Male	Bamar	Buddhism	9-Jun-51	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-02-065	First Amyotha Hluttaw	Second Regular Session	7-Sep-11	Upgrading Labutta-Myaungmya road	လပွတ္တာ-မြောင်းမြကားလမ်းအား ရာသီမရွေးသွားလာနိုင်သော ကားလမ်းအဖြစ် အဆင့်မြှင့် တင်ပေးရန် အစီအစဉ်ရှိ/မရှိနှင့် စပ်လျဉ်းသည့် မေးခွန်း	Infrasturctural Development	U Khin Maung Myint	Construction Minister	Affirmative	Representation
UPMP-01-0005	U Hlaing Oo	ဦးလှိုင်ဦး	Ayeyawady Region, Constituency (12)	Ayeyawady	USDP	Male	Bamar	Buddhism	9-Jun-51	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-03-060	First Amyotha Hluttaw	Third Regular Session	29-Feb-12	Appointment of doctors and nurses to Labutta Hospital		Health	Dr Myat Myat Ohn Khin	Deputy Health Minister	Affirmative	Representation
UPMP-01-0005	U Hlaing Oo	ဦးလှိုင်ဦး	Ayeyawady Region, Constituency (12)	Ayeyawady	USDP	Male	Bamar	Buddhism	9-Jun-51	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-03-069	First Amyotha Hluttaw	Third Regular Session	8-Mar-12	Farmings' savings at agricultural bank and construction of Zinywe embankment		Agriculture	U Ohn Than	Deputy Agriculture and Irrigation Minister	Affirmative	Representation
UPMP-01-0005	U Hlaing Oo	ဦးလှိုင်ဦး	Ayeyawady Region, Constituency (12)	Ayeyawady	USDP	Male	Bamar	Buddhism	9-Jun-51	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-03-081	First Amyotha Hluttaw	Third Regular Session	9-Mar-12	Repairing Labutta-Thingan road		Infrasturctural Development	U Soe Tint	Deputy Construction Minister	Affirmative	Representation
UPMP-01-0005	U Hlaing Oo	ဦးလှိုင်ဦး	Ayeyawady Region, Constituency (12)	Ayeyawady	USDP	Male	Bamar	Buddhism	9-Jun-51	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-11-021	First Amyotha Hluttaw	Eleventh Regular Session	17-Sep-14	Upgrading The all Network Roads in Irrewaddy year after year		Infrasturctural Development	U Soe Tint	Deputy Construction Minister	Unclear	Representation
UPMP-01-0005	U Hlaing Oo	ဦးလှိုင်ဦး	Ayeyawady Region, Constituency (12)	Ayeyawady	USDP	Male	Bamar	Buddhism	9-Jun-51	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-11-028	First Amyotha Hluttaw	Eleventh Regular Session	18-Sep-14	Giving Loan for Licence boll brine to get salt Caltivators		Business	U Than Htun Aung	Deputy Mining Minister	Unclear	Representation
UPMP-01-0006	U Soe Win	ဦးစိုးဝင်း	Ayeyawady Region, Constituency (2)	Ayeyawady	USDP	Male	Bamar	Buddhism	24-Mar-53	Business	First Amyotha Hluttaw	2010	2015	UPQ-01-02-069	First Amyotha Hluttaw	Second Regular Session	7-Sep-11	Upgrading Thabaung-Pathein road	သာပေါင်း-ပုသိမ်ကားလမ်းအား အဆင့်တိုးမြှင့်ပေးရန် အစီအစဉ်ရှိ/မရှိနှင့် စပ်လျဉ်းသည့် မေးခွန်း	Infrasturctural Development	U Khin Maung Myint	Construction Minister	Affirmative	Representation
UPMP-01-0007	U Nyan Linn	ဦးဉာဏ်လင်း	Ayeyawady Region, Constituency (3)	Ayeyawady	USDP	Male	Bamar	Buddhism	15-Feb-55	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-02-090	First Amyotha Hluttaw	Second Regular Session	12-Sep-11	Upgrading Yekyi-Ngathaingchaung road	ရေကြည် - ရေနံ့သာ - ဂွ - ငါးသိုင်းချောင်းကားလမ်းအား ရာသီမရွေးသွားလာနိုင်သည့် ကားလမ်းအဖြစ် အဆင်မြှင့်တင်ပေးရန် အစီအစဉ် ရှိ/မရှိနှင့် စပ်လျဉ်းသည့် မေးခွန်း	Infrasturctural Development	U Khin Maung Myint	Construction Minister	Negative	Representation
UPMP-01-0007	U Nyan Linn	ဦးဉာဏ်လင်း	Ayeyawady Region, Constituency (3)	Ayeyawady	USDP	Male	Bamar	Buddhism	15-Feb-55	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-03-019	First Amyotha Hluttaw	Third Regular Session	30-Jan-12	Certification of organic fruits		Agriculture	U Win Myint	Commerce Minister	Affirmative	Scrutiny
UPMP-01-0007	U Nyan Linn	ဦးဉာဏ်လင်း	Ayeyawady Region, Constituency (3)	Ayeyawady	USDP	Male	Bamar	Buddhism	15-Feb-55	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-03-020	First Amyotha Hluttaw	Third Regular Session	15-Feb-12	Progress of peace talks with ethnic armed groups		Politics	U Aung Min	President Office Minister	Affirmative	Scrutiny
UPMP-01-0007	U Nyan Linn	ဦးဉာဏ်လင်း	Ayeyawady Region, Constituency (3)	Ayeyawady	USDP	Male	Bamar	Buddhism	15-Feb-55	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-03-054	First Amyotha Hluttaw	Third Regular Session	21-Feb-12	Construction of creek-crossing bridge in Laymyethna		Infrasturctural Development	Maj-Gen Zaw Win	Deputy Border Affairs Minister	Affirmative	Representation
UPMP-01-0007	U Nyan Linn	ဦးဉာဏ်လင်း	Ayeyawady Region, Constituency (3)	Ayeyawady	USDP	Male	Bamar	Buddhism	15-Feb-55	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-03-070	First Amyotha Hluttaw	Third Regular Session	8-Mar-12	Manufacturing of agricultural machinery from industrial zones		Industry	U Ohn Than	Deputy Agriculture and Irrigation Minister	Affirmative	Scrutiny
UPMP-01-0007	U Nyan Linn	ဦးဉာဏ်လင်း	Ayeyawady Region, Constituency (3)	Ayeyawady	USDP	Male	Bamar	Buddhism	15-Feb-55	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-04-025	First Amyotha Hluttaw	Fourth Regular Session	11-Jul-12	Construction of Kengtawng hydropower project in Mong Nai, Shan State		Infrasturctural Development	U Myint Zaw	Deputy Electric Power Minister	Affirmative	Representation
UPMP-01-0007	U Nyan Linn	ဦးဉာဏ်လင်း	Ayeyawady Region, Constituency (3)	Ayeyawady	USDP	Male	Bamar	Buddhism	15-Feb-55	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-04-032	First Amyotha Hluttaw	Fourth Regular Session	12-Jul-12	Salute to the national flag in cinema		Culture	U Soe Win	Deputy Information Minister	Affirmative	Scrutiny
UPMP-01-0007	U Nyan Linn	ဦးဉာဏ်လင်း	Ayeyawady Region, Constituency (3)	Ayeyawady	USDP	Male	Bamar	Buddhism	15-Feb-55	Civil Service	First Amyotha Hluttaw	2010	2015	UPQ-01-04-058	First Amyotha Hluttaw	Fourth Regular Session	24-Jul-12	Construction of a power plant in Taunggyi, Shan State		Infrasturctural Development	U Aung Than Oo	Deputy Electric Power Minister	Underway	Representation
