am_constituency,st_constituency_number,st_constituency,ward_village_number,ward_village,am_constituency_number,st_constituency_pcode
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,13,ကုန်းတဲကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,14,သိမ်ကုန်းကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,15,ကံတွင်းကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,16,သဘွတ်ကုန်းကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,17,ရုံးပင်ဇောက်ကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,18,အုပ်ကြီးကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,19,ကြပ်ဆည်ကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,20,ဆည်တိုကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,21,ဒဟတ္တန်းကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,22,လဲတောကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,23,ဖျောက်ဆိတ်ကုန်းကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,24,ရေချိုဘူတာကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,25,ယာကြီးကုန်းကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,2,မလှိုင်,26,လယ်ဗျားကျေးရွာအုပ်စု,11,MMR010029
မန္တလေးတိုင်းဒေသကြီး,1,မဟာအောင်မြေ,1,ရဲမွန်တောင်ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,1,မဟာအောင်မြေ,2,မဟာမြိုင်ရပ်ကွက်(1)(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,1,မဟာအောင်မြေ,3,မဟာမြိုင်ရပ်ကွက်(2)(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,1,မဟာအောင်မြေ,4,တက္ကသိုလ်ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,1,မဟာအောင်မြေ,5,မဟာနွယ်စဉ်ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,1,မဟာအောင်မြေ,6,စကြာနွယ်စဉ်ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,1,မဟာအောင်မြေ,7,ဟေမမာလာ(တောင်)ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,1,မဟာအောင်မြေ,8,ဟေမမာလာ(မြောက်)ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,1,မဟာအောင်မြေ,9,ချမ်းမြသာစည်(မြောက်)ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,2,မဟာအောင်မြေ,1,ရွှေဘုန်းရှိန်ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,2,မဟာအောင်မြေ,2,မဟာအောင်မြေ(အရှေ့)ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,2,မဟာအောင်မြေ,3,မဟာအောင်မြေ(အနောက်)ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,2,မဟာအောင်မြေ,4,ရတနာဘုမ္မိ(အရှေ့)ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,2,မဟာအောင်မြေ,5,ရတနာဘုမ္မိ(အနောက်)ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,2,မဟာအောင်မြေ,6,သံလျက်မော်(အရှေ့)ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,2,မဟာအောင်မြေ,7,သံလျက်မော်(အနောက်)ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,2,မဟာအောင်မြေ,8,ဒေး0န်း(အရှေ့)ရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,2,မဟာအောင်မြေ,9,စိန်ပန်းရပ်ကွက်(မန္တလေးမြို့),2,MMR010003
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,1,သီရိမင်္ဂလာရပ်ကွက်(မိတ္ထီလာမြို့),11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,2,ဝန်းဇင်းရပ်ကွက်(မိတ္ထီလာမြို့),11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,3,ရန်မျိုးအောင်ရပ်ကွက်(မိတ္ထီလာမြို့),11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,4,ကြည်တော်ကုန်းရပ်ကွက်(မိတ္ထီလာမြို့),11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,5,ချည်စက်ရပ်ကွက်(မိတ္ထီလာမြို့),11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,6,ပြည်သာယာ(တောင်)ရပ်ကွက်(မိတ္ထီလာမြို့),11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,7,ပြည်သာယာ(မြောက်)ရပ်ကွက်(မိတ္ထီလာမြို့),11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,8,အောင်ဇေယျာရပ်ကွက်(မိတ္ထီလာမြို့),11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,9,ရေချိုကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,10,ရွှေစစ်သည်ကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,11,ဂဠုံကုန်းကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,12,ကျောက်ဖြူကုန်းကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,13,ဇောင်ချမ်းကုန်းကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,14,ထမုံကန်ကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,15,ကဖြူကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,16,ညောင်ကိုင်းကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,17,ရုန်းတောကြီးကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,18,ညောင်ကန်ကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,19,ကန်သာကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,20,ဆည်ကုန်းကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,21,ကုက္ကိုကုန်းကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,22,ကန်တောင်ကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,23,ညောင်ဇောက်ကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,24,မြာကျေးရွာအုပ်စု,11,MMR010028
မန္တလေးတိုင်းဒေသကြီး,1,မိတ္ထီလာ,25,ခင်လူးကျေးရွာအုပ်စု,11,MMR010028
