state_or_region,constituency_number,constituency_name,ward_village_number,ward_village
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,27,ကျောက်ပုံကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,28,စပါးကျီကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,29,ပြောင်သိုကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,30,ရေသိုးကြီးကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,31,ရေတံခွန်ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,32,ရှိုးခိုကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,33,လယ်ခိုဒိုးကားကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,34,ချောင်းမငယ်ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,35,ကျောက်ဖျာကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,36,ဟိုးချီးကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,37,သလိုဘွာကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,38,ဘိုခါ လေးခိုကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,39,မောင်းတိုင်ကြီးကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,40,စီကဲဒိုးကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,သံတောင်ကြီးမြို့နယ်,41,ဇင်းတိုင်ကြီးကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,1,အမှတ်(1)ရပ်ကွက်(လိပ်သိုမြို့)
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,2,အမှတ်(2 )ရပ်ကွက်(လိပ်သို မြို့)
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,3,အမှတ်(3)ရပ်ကွက်(လိပ်သိုမြို့)
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,4,အမှတ်(4)ရပ်ကွက် (လိပ်သိုမြို့)
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,5,အမှတ်(5)ရပ်ကွက်(လိပ်သိုမြို့)
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,6,အမှတ်(6)ရပ် ကွက်(လိပ်သိုမြို့)
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,7,အလယ်ချောင်းကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,8,မိုင်းလွန် ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,9,ဇလဲကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,10,သာမိုးတောင်ကျေးရွာ အုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,11,လိပ်သိုကြီးကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,12,လဘက်အင်းကြီး ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,13,ထမုံကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,14,ကျမိုင်းကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,15,ကျောက်တံခါးကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,16,မိတ်သလင်တောင်ကျေးရွာ အုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,17,ကျေးမင်းကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,18,ငှက်ပျောတောကျေးရွာ အုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,19,အဒိုးသဲပျော်ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,20,ကစောပလိုကျေးရွာ အုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,21,ချီးသူစော(အောက်)ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,22,သာမိတိုက် ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,23,ရှမ်းလယ်ပြင်ကြီးကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,24,မင်းလမ်း တောင်ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,25,ငွေတောင်(အောက်)ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,26,ရှမ်းလယ်ပြင်(အောက်) ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,27,ကျောက်ကြီးတောင် ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,28,ကျေးကတော့ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,29,တောပုန်း ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,30,ကလေခိုကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,31,မောင်ကျော် ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,32,မောင်ဘလောက်ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,33,ကလေတ ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,34,ဒါရိုးကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,35,ဟိုသောပလိုကျေးရွာ အုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,36,ခမာဒီဖိုလီကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,2,သံတောင်ကြီးမြို့နယ်,37,ထီးသာစောကျေးရွာ အုပ်စု
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,1,ချောင်းတောင်ရပ်ကွက်(ကော့ကရိတ်မြို့)
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,2,ဝင်းကြီးရပ်ကွက် (ကော့ကရိတ်မြို့)
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,3,အလယ်တန်းရပ်ကွက်(ကော့ကရိတ်မြို့)
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,4,အထက်တောင်သူစုရပ်ကွက်(ကော့ကရိတ်မြို့)
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,5,အောက်တောင်သူစု ရပ်ကွက်(ကော့ကရိတ်မြို့)
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,6,အနောက်ပိုင်းရပ်ကွက်(ကော့က ရိတ်မြို့)
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,7,တံတားဦးရပ်ကွက်(ကော့ကရိတ်မြို့)
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,8,သရက်တော ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,9,ဝဲလစ်ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,10,အင်းရှည်ကျေးရွာ အုပ်စု
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,11,ခနိမ်းဖော်ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,12,နဘူးနှစ်ချားကျေးရွာ အုပ်စု
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,13,နဘူးတံခွန်တိုင်ကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,14,နောင်တပွဲကျေးရွာ အုပ်စု
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,15,ထီကလေးကျေးရွာအုပ်စု
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,16,နောင်ကိုင်းကျေးရွာ အုပ်စု
ကရင်ပြည်နယ်,1,ကော့ကရိတ်မြို့နယ်,17,ထိဖိုးဇံကျေးရွာအုပ်စု
